"tract","yr_id","full_name","jobs"
"149.01","2032","Education","134"
"149.01","2032","Healthcare","85"
"149.01","2032","Transportation and Warehousing","3"
"149.01","2032","Utilities","0"
"149.01","2032","Entertainment","4"
"149.01","2032","Accommodation","0"
"149.01","2032","Food","89"
"149.01","2032","Other","72"
"149.01","2032","Non-Wage & Salary, Work From Home","153"
"149.01","2032","Non-Wage & Salary, Other","548"
"149.01","2035","Military","0"
"149.01","2035","Agriculture and Mining","0"
"149.01","2035","Construction","25"
"149.01","2035","Manufacturing","2"
"149.01","2035","Wholesale Trade","2"
"149.01","2035","Retail Trade","104"
"149.01","2035","Finance and Real Estate","79"
"149.01","2035","Professional and Business Services","44"
"149.01","2035","Government","0"
"149.01","2035","Education","134"
"149.01","2035","Healthcare","88"
"149.01","2035","Transportation and Warehousing","2"
"149.01","2035","Utilities","0"
"149.01","2035","Entertainment","4"
"149.01","2035","Accommodation","0"
"149.01","2035","Food","88"
"149.01","2035","Other","71"
"149.01","2035","Non-Wage & Salary, Work From Home","154"
"149.01","2035","Non-Wage & Salary, Other","555"
"149.01","2040","Military","0"
"149.01","2040","Agriculture and Mining","0"
"149.01","2040","Construction","27"
"149.01","2040","Manufacturing","3"
"149.01","2040","Wholesale Trade","3"
"149.01","2040","Retail Trade","103"
"149.01","2040","Finance and Real Estate","78"
"149.01","2040","Professional and Business Services","46"
"149.01","2040","Government","0"
"149.01","2040","Education","135"
"149.01","2040","Healthcare","91"
"149.01","2040","Transportation and Warehousing","2"
"149.01","2040","Utilities","0"
"149.01","2040","Entertainment","3"
"149.01","2040","Accommodation","0"
"149.01","2040","Food","84"
"149.01","2040","Other","68"
"149.01","2040","Non-Wage & Salary, Work From Home","160"
"149.01","2040","Non-Wage & Salary, Other","572"
"149.01","2050","Military","0"
"149.01","2050","Agriculture and Mining","0"
"149.01","2050","Construction","28"
"149.01","2050","Manufacturing","4"
"149.01","2050","Wholesale Trade","3"
"149.01","2050","Retail Trade","103"
"149.01","2050","Finance and Real Estate","72"
"149.01","2050","Professional and Business Services","49"
"149.01","2050","Government","0"
"149.01","2050","Education","136"
"149.01","2050","Healthcare","96"
"149.01","2050","Transportation and Warehousing","2"
"149.01","2050","Utilities","0"
"149.01","2050","Entertainment","3"
"149.01","2050","Accommodation","0"
"149.01","2050","Food","79"
"149.01","2050","Other","68"
"149.01","2050","Non-Wage & Salary, Work From Home","167"
"149.01","2050","Non-Wage & Salary, Other","589"
"149.02","2022","Military","0"
"149.02","2022","Agriculture and Mining","0"
"149.02","2022","Construction","146"
"149.02","2022","Manufacturing","28"
"149.02","2022","Wholesale Trade","11"
"149.02","2022","Retail Trade","660"
"149.02","2022","Finance and Real Estate","273"
"149.02","2022","Professional and Business Services","526"
"149.02","2022","Government","52"
"149.02","2022","Education","69"
"149.02","2022","Healthcare","452"
"149.02","2022","Transportation and Warehousing","0"
"149.02","2022","Utilities","0"
"149.02","2022","Entertainment","3"
"149.02","2022","Accommodation","0"
"149.02","2022","Food","424"
"149.02","2022","Other","103"
"149.02","2022","Non-Wage & Salary, Work From Home","106"
"149.02","2022","Non-Wage & Salary, Other","1,051"
"149.02","2026","Military","0"
"149.02","2026","Agriculture and Mining","0"
"149.02","2026","Construction","142"
"149.02","2026","Manufacturing","25"
"149.02","2026","Wholesale Trade","11"
"149.02","2026","Retail Trade","635"
"149.02","2026","Finance and Real Estate","270"
"149.02","2026","Professional and Business Services","514"
"149.02","2026","Government","51"
"149.02","2026","Education","76"
"149.02","2026","Healthcare","478"
"149.02","2026","Transportation and Warehousing","0"
"149.02","2026","Utilities","0"
"149.02","2026","Entertainment","4"
"149.02","2026","Accommodation","0"
"149.02","2026","Food","430"
"149.02","2026","Other","111"
"149.02","2026","Non-Wage & Salary, Work From Home","106"
"149.02","2026","Non-Wage & Salary, Other","1,073"
"149.02","2029","Military","0"
"149.02","2029","Agriculture and Mining","0"
"149.02","2029","Construction","142"
"149.02","2029","Manufacturing","25"
"149.02","2029","Wholesale Trade","10"
"149.02","2029","Retail Trade","629"
"149.02","2029","Finance and Real Estate","267"
"149.02","2029","Professional and Business Services","511"
"149.02","2029","Government","50"
"149.02","2029","Education","78"
"149.02","2029","Healthcare","496"
"149.02","2029","Transportation and Warehousing","0"
"149.02","2029","Utilities","0"
"149.02","2029","Entertainment","3"
"149.02","2029","Accommodation","0"
"149.02","2029","Food","424"
"149.02","2029","Other","112"
"149.02","2029","Non-Wage & Salary, Work From Home","106"
"149.02","2029","Non-Wage & Salary, Other","1,087"
"149.02","2032","Military","0"
"149.02","2032","Agriculture and Mining","0"
"149.02","2032","Construction","142"
"149.02","2032","Manufacturing","27"
"149.02","2032","Wholesale Trade","10"
"149.02","2032","Retail Trade","625"
"149.02","2032","Finance and Real Estate","266"
"149.02","2032","Professional and Business Services","515"
"149.02","2032","Government","54"
"149.02","2032","Education","77"
"149.02","2032","Healthcare","503"
"149.02","2032","Transportation and Warehousing","0"
"149.02","2032","Utilities","0"
"149.02","2032","Entertainment","2"
"149.02","2032","Accommodation","0"
"149.02","2032","Food","419"
"149.02","2032","Other","107"
"149.02","2032","Non-Wage & Salary, Work From Home","106"
"149.02","2032","Non-Wage & Salary, Other","1,097"
"149.02","2035","Military","0"
"149.02","2035","Agriculture and Mining","0"
"149.02","2035","Construction","143"
"149.02","2035","Manufacturing","29"
"149.02","2035","Wholesale Trade","9"
"149.02","2035","Retail Trade","625"
"149.02","2035","Finance and Real Estate","263"
"149.02","2035","Professional and Business Services","520"
"149.02","2035","Government","55"
"149.02","2035","Education","76"
"149.02","2035","Healthcare","510"
"149.02","2035","Transportation and Warehousing","0"
"149.02","2035","Utilities","0"
"149.02","2035","Entertainment","1"
"149.02","2035","Accommodation","0"
"149.02","2035","Food","417"
"149.02","2035","Other","99"
"149.02","2035","Non-Wage & Salary, Work From Home","106"
"149.02","2035","Non-Wage & Salary, Other","1,117"
"149.02","2040","Military","0"
"149.02","2040","Agriculture and Mining","0"
"149.02","2040","Construction","143"
"149.02","2040","Manufacturing","34"
"149.02","2040","Wholesale Trade","10"
"149.02","2040","Retail Trade","621"
"149.02","2040","Finance and Real Estate","260"
"149.02","2040","Professional and Business Services","521"
"149.02","2040","Government","54"
"149.02","2040","Education","76"
"149.02","2040","Healthcare","526"
"149.02","2040","Transportation and Warehousing","0"
"149.02","2040","Utilities","0"
"149.02","2040","Entertainment","1"
"149.02","2040","Accommodation","0"
"149.02","2040","Food","406"
"149.02","2040","Other","95"
"149.02","2040","Non-Wage & Salary, Work From Home","106"
"149.02","2040","Non-Wage & Salary, Other","1,150"
"149.02","2050","Military","0"
"149.02","2050","Agriculture and Mining","0"
"149.02","2050","Construction","139"
"149.02","2050","Manufacturing","41"
"149.02","2050","Wholesale Trade","10"
"149.02","2050","Retail Trade","618"
"149.02","2050","Finance and Real Estate","252"
"149.02","2050","Professional and Business Services","524"
"149.02","2050","Government","54"
"149.02","2050","Education","79"
"149.02","2050","Healthcare","544"
"149.02","2050","Transportation and Warehousing","1"
"149.02","2050","Utilities","0"
"149.02","2050","Entertainment","1"
"149.02","2050","Accommodation","0"
"149.02","2050","Food","397"
"149.02","2050","Other","89"
"149.02","2050","Non-Wage & Salary, Work From Home","109"
"149.02","2050","Non-Wage & Salary, Other","1,187"
"15","2022","Military","0"
"15","2022","Agriculture and Mining","0"
"15","2022","Construction","19"
"15","2022","Manufacturing","15"
"15","2022","Wholesale Trade","16"
"15","2022","Retail Trade","101"
"15","2022","Finance and Real Estate","16"
"15","2022","Professional and Business Services","55"
"15","2022","Government","20"
"15","2022","Education","3"
"15","2022","Healthcare","49"
"15","2022","Transportation and Warehousing","21"
"15","2022","Utilities","0"
"15","2022","Entertainment","3"
"15","2022","Accommodation","0"
"15","2022","Food","142"
"15","2022","Other","33"
"15","2022","Non-Wage & Salary, Work From Home","172"
"15","2022","Non-Wage & Salary, Other","372"
"15","2026","Military","0"
"15","2026","Agriculture and Mining","0"
"15","2026","Construction","20"
"15","2026","Manufacturing","13"
"15","2026","Wholesale Trade","16"
"15","2026","Retail Trade","95"
"15","2026","Finance and Real Estate","17"
"15","2026","Professional and Business Services","54"
"15","2026","Government","18"
"15","2026","Education","5"
"15","2026","Healthcare","56"
"15","2026","Transportation and Warehousing","23"
"15","2026","Utilities","0"
"15","2026","Entertainment","4"
"15","2026","Accommodation","0"
"15","2026","Food","140"
"15","2026","Other","32"
"15","2026","Non-Wage & Salary, Work From Home","172"
"15","2026","Non-Wage & Salary, Other","374"
"15","2029","Military","0"
"15","2029","Agriculture and Mining","0"
"15","2029","Construction","21"
"15","2029","Manufacturing","13"
"15","2029","Wholesale Trade","14"
"15","2029","Retail Trade","92"
"15","2029","Finance and Real Estate","17"
"15","2029","Professional and Business Services","55"
"15","2029","Government","18"
"15","2029","Education","6"
"15","2029","Healthcare","60"
"15","2029","Transportation and Warehousing","25"
"15","2029","Utilities","0"
"15","2029","Entertainment","5"
"15","2029","Accommodation","0"
"15","2029","Food","136"
"15","2029","Other","31"
"15","2029","Non-Wage & Salary, Work From Home","173"
"15","2029","Non-Wage & Salary, Other","374"
"15","2032","Military","0"
"15","2032","Agriculture and Mining","0"
"15","2032","Construction","21"
"15","2032","Manufacturing","15"
"15","2032","Wholesale Trade","15"
"15","2032","Retail Trade","90"
"15","2032","Finance and Real Estate","15"
"15","2032","Professional and Business Services","57"
"15","2032","Government","19"
"15","2032","Education","7"
"15","2032","Healthcare","66"
"15","2032","Transportation and Warehousing","24"
"15","2032","Utilities","0"
"15","2032","Entertainment","4"
"15","2032","Accommodation","0"
"15","2032","Food","131"
"15","2032","Other","29"
"15","2032","Non-Wage & Salary, Work From Home","174"
"15","2032","Non-Wage & Salary, Other","374"
"15","2035","Military","0"
"15","2035","Agriculture and Mining","0"
"15","2035","Construction","22"
"15","2035","Manufacturing","19"
"15","2035","Wholesale Trade","15"
"15","2035","Retail Trade","91"
"15","2035","Finance and Real Estate","14"
"15","2035","Professional and Business Services","59"
"15","2035","Government","18"
"15","2035","Education","8"
"15","2035","Healthcare","67"
"15","2035","Transportation and Warehousing","23"
"15","2035","Utilities","0"
"15","2035","Entertainment","3"
"15","2035","Accommodation","0"
"15","2035","Food","125"
"15","2035","Other","29"
"15","2035","Non-Wage & Salary, Work From Home","175"
"15","2035","Non-Wage & Salary, Other","374"
"15","2040","Military","0"
"15","2040","Agriculture and Mining","0"
"15","2040","Construction","23"
"15","2040","Manufacturing","21"
"15","2040","Wholesale Trade","15"
"15","2040","Retail Trade","92"
"15","2040","Finance and Real Estate","14"
"15","2040","Professional and Business Services","60"
"15","2040","Government","18"
"15","2040","Education","9"
"15","2040","Healthcare","69"
"15","2040","Transportation and Warehousing","21"
"15","2040","Utilities","0"
"15","2040","Entertainment","3"
"15","2040","Accommodation","0"
"15","2040","Food","120"
"15","2040","Other","28"
"15","2040","Non-Wage & Salary, Work From Home","177"
"15","2040","Non-Wage & Salary, Other","379"
"15","2050","Military","0"
"15","2050","Agriculture and Mining","0"
"15","2050","Construction","48"
"15","2050","Manufacturing","57"
"15","2050","Wholesale Trade","38"
"15","2050","Retail Trade","137"
"15","2050","Finance and Real Estate","40"
"15","2050","Professional and Business Services","162"
"15","2050","Government","21"
"15","2050","Education","40"
"15","2050","Healthcare","97"
"15","2050","Transportation and Warehousing","45"
"15","2050","Utilities","10"
"15","2050","Entertainment","24"
"15","2050","Accommodation","17"
"15","2050","Food","211"
"15","2050","Other","50"
"15","2050","Non-Wage & Salary, Work From Home","185"
"15","2050","Non-Wage & Salary, Other","385"
"150.01","2022","Military","0"
"150.01","2022","Agriculture and Mining","4"
"150.01","2022","Construction","22"
"150.01","2022","Manufacturing","10"
"150.01","2022","Wholesale Trade","0"
"150.01","2022","Retail Trade","208"
"150.01","2022","Finance and Real Estate","12"
"150.01","2022","Professional and Business Services","20"
"150.01","2022","Government","34"
"150.01","2022","Education","88"
"150.01","2022","Healthcare","28"
"150.01","2022","Transportation and Warehousing","4"
"150.01","2022","Utilities","0"
"150.01","2022","Entertainment","6"
"150.01","2022","Accommodation","0"
"150.01","2022","Food","169"
"150.01","2022","Other","483"
"150.01","2022","Non-Wage & Salary, Work From Home","129"
"150.01","2022","Non-Wage & Salary, Other","357"
"150.01","2026","Military","0"
"150.01","2026","Agriculture and Mining","5"
"150.01","2026","Construction","19"
"150.01","2026","Manufacturing","9"
"150.01","2026","Wholesale Trade","0"
"150.01","2026","Retail Trade","190"
"150.01","2026","Finance and Real Estate","13"
"150.01","2026","Professional and Business Services","23"
"150.01","2026","Government","34"
"150.01","2026","Education","89"
"150.01","2026","Healthcare","31"
"150.01","2026","Transportation and Warehousing","3"
"150.01","2026","Utilities","0"
"150.01","2026","Entertainment","9"
"150.01","2026","Accommodation","0"
"150.01","2026","Food","179"
"150.01","2026","Other","484"
"150.01","2026","Non-Wage & Salary, Work From Home","129"
"150.01","2026","Non-Wage & Salary, Other","361"
"150.01","2029","Military","0"
"150.01","2029","Agriculture and Mining","5"
"150.01","2029","Construction","17"
"150.01","2029","Manufacturing","10"
"150.01","2029","Wholesale Trade","0"
"150.01","2029","Retail Trade","185"
"150.01","2029","Finance and Real Estate","17"
"150.01","2029","Professional and Business Services","27"
"150.01","2029","Government","35"
"150.01","2029","Education","90"
"150.01","2029","Healthcare","34"
"150.01","2029","Transportation and Warehousing","2"
"150.01","2029","Utilities","0"
"150.01","2029","Entertainment","10"
"150.01","2029","Accommodation","0"
"150.01","2029","Food","179"
"150.01","2029","Other","477"
"150.01","2029","Non-Wage & Salary, Work From Home","129"
"150.01","2029","Non-Wage & Salary, Other","363"
"150.01","2032","Military","0"
"150.01","2032","Agriculture and Mining","5"
"150.01","2032","Construction","15"
"150.01","2032","Manufacturing","10"
"150.01","2032","Wholesale Trade","0"
"150.01","2032","Retail Trade","183"
"150.01","2032","Finance and Real Estate","19"
"150.02","2022","Food","1,292"
"150.01","2032","Professional and Business Services","29"
"150.01","2032","Government","36"
"150.01","2032","Education","92"
"150.01","2032","Healthcare","37"
"150.01","2032","Transportation and Warehousing","2"
"150.01","2032","Utilities","0"
"150.01","2032","Entertainment","10"
"150.01","2032","Accommodation","0"
"150.01","2032","Food","178"
"150.01","2032","Other","472"
"150.01","2032","Non-Wage & Salary, Work From Home","129"
"150.01","2032","Non-Wage & Salary, Other","363"
"150.01","2035","Military","0"
"150.01","2035","Agriculture and Mining","5"
"150.01","2035","Construction","15"
"150.01","2035","Manufacturing","12"
"150.01","2035","Wholesale Trade","0"
"150.01","2035","Retail Trade","182"
"150.01","2035","Finance and Real Estate","19"
"150.01","2035","Professional and Business Services","31"
"150.01","2035","Government","37"
"150.01","2035","Education","93"
"150.01","2035","Healthcare","39"
"150.01","2035","Transportation and Warehousing","2"
"150.01","2035","Utilities","0"
"150.01","2035","Entertainment","10"
"150.01","2035","Accommodation","0"
"150.01","2035","Food","178"
"150.01","2035","Other","465"
"150.01","2035","Non-Wage & Salary, Work From Home","129"
"150.01","2035","Non-Wage & Salary, Other","365"
"150.01","2040","Military","0"
"150.01","2040","Agriculture and Mining","5"
"150.01","2040","Construction","15"
"150.01","2040","Manufacturing","15"
"150.01","2040","Wholesale Trade","0"
"150.01","2040","Retail Trade","181"
"150.01","2040","Finance and Real Estate","21"
"150.01","2040","Professional and Business Services","33"
"150.01","2040","Government","38"
"150.01","2040","Education","99"
"150.01","2040","Healthcare","41"
"150.01","2040","Transportation and Warehousing","2"
"150.01","2040","Utilities","0"
"150.01","2040","Entertainment","10"
"150.01","2040","Accommodation","0"
"150.01","2040","Food","174"
"150.01","2040","Other","454"
"150.01","2040","Non-Wage & Salary, Work From Home","130"
"150.01","2040","Non-Wage & Salary, Other","375"
"150.01","2050","Military","0"
"150.01","2050","Agriculture and Mining","5"
"150.01","2050","Construction","14"
"150.01","2050","Manufacturing","20"
"150.01","2050","Wholesale Trade","0"
"150.01","2050","Retail Trade","181"
"150.01","2050","Finance and Real Estate","21"
"150.01","2050","Professional and Business Services","34"
"150.01","2050","Government","40"
"150.01","2050","Education","111"
"150.01","2050","Healthcare","46"
"150.01","2050","Transportation and Warehousing","2"
"150.01","2050","Utilities","0"
"150.01","2050","Entertainment","10"
"150.01","2050","Accommodation","0"
"150.01","2050","Food","169"
"150.01","2050","Other","435"
"150.01","2050","Non-Wage & Salary, Work From Home","135"
"150.01","2050","Non-Wage & Salary, Other","387"
"150.02","2022","Military","0"
"150.02","2022","Agriculture and Mining","0"
"150.02","2022","Construction","2"
"150.02","2022","Manufacturing","0"
"150.02","2022","Wholesale Trade","0"
"150.02","2022","Retail Trade","1,245"
"150.02","2022","Finance and Real Estate","171"
"150.02","2022","Professional and Business Services","151"
"150.02","2022","Government","0"
"150.02","2022","Education","23"
"150.02","2022","Healthcare","4,764"
"150.02","2022","Transportation and Warehousing","0"
"150.02","2022","Utilities","0"
"150.02","2022","Entertainment","56"
"150.02","2022","Accommodation","0"
"150.02","2022","Other","113"
"150.02","2022","Non-Wage & Salary, Work From Home","82"
"150.02","2022","Non-Wage & Salary, Other","761"
"150.02","2026","Military","0"
"150.02","2026","Agriculture and Mining","0"
"150.02","2026","Construction","2"
"150.02","2026","Manufacturing","0"
"150.02","2026","Wholesale Trade","0"
"150.02","2026","Retail Trade","1,123"
"150.02","2026","Finance and Real Estate","174"
"150.02","2026","Professional and Business Services","153"
"150.02","2026","Government","0"
"150.02","2026","Education","27"
"150.02","2026","Healthcare","4,822"
"150.02","2026","Transportation and Warehousing","0"
"150.02","2026","Utilities","0"
"150.02","2026","Entertainment","68"
"150.02","2026","Accommodation","0"
"150.02","2026","Food","1,324"
"150.02","2026","Other","124"
"150.02","2026","Non-Wage & Salary, Work From Home","82"
"150.02","2026","Non-Wage & Salary, Other","780"
"150.02","2029","Military","0"
"150.02","2029","Agriculture and Mining","0"
"150.02","2029","Construction","3"
"150.02","2029","Manufacturing","0"
"150.02","2029","Wholesale Trade","0"
"150.02","2029","Retail Trade","1,098"
"150.02","2029","Finance and Real Estate","174"
"150.02","2029","Professional and Business Services","153"
"150.02","2029","Government","0"
"150.02","2029","Education","29"
"150.02","2029","Healthcare","4,850"
"150.02","2029","Transportation and Warehousing","0"
"150.02","2029","Utilities","0"
"150.02","2029","Entertainment","74"
"150.02","2029","Accommodation","0"
"150.02","2029","Food","1,308"
"150.02","2029","Other","128"
"150.02","2029","Non-Wage & Salary, Work From Home","84"
"150.02","2029","Non-Wage & Salary, Other","792"
"150.02","2032","Military","0"
"150.02","2032","Agriculture and Mining","0"
"150.02","2032","Construction","4"
"150.02","2032","Manufacturing","0"
"150.02","2032","Wholesale Trade","0"
"150.02","2032","Retail Trade","1,088"
"150.02","2032","Finance and Real Estate","178"
"150.02","2032","Professional and Business Services","157"
"150.02","2032","Government","0"
"150.02","2032","Education","31"
"150.02","2032","Healthcare","4,871"
"150.02","2032","Transportation and Warehousing","0"
"150.02","2032","Utilities","0"
"150.02","2032","Entertainment","74"
"150.02","2032","Accommodation","0"
"150.02","2032","Food","1,286"
"150.02","2032","Other","128"
"150.02","2032","Non-Wage & Salary, Work From Home","86"
"150.02","2032","Non-Wage & Salary, Other","799"
"150.02","2035","Military","0"
"150.02","2035","Agriculture and Mining","0"
"150.02","2035","Construction","5"
"150.02","2035","Manufacturing","0"
"150.02","2035","Wholesale Trade","0"
"150.02","2035","Retail Trade","1,082"
"150.02","2035","Finance and Real Estate","178"
"150.02","2035","Professional and Business Services","160"
"150.02","2035","Government","0"
"150.02","2035","Education","32"
"150.02","2035","Healthcare","4,891"
"150.02","2035","Transportation and Warehousing","0"
"150.02","2035","Utilities","0"
"150.02","2035","Entertainment","73"
"150.02","2035","Accommodation","0"
"150.02","2035","Food","1,268"
"150.02","2035","Other","128"
"150.02","2035","Non-Wage & Salary, Work From Home","88"
"150.02","2035","Non-Wage & Salary, Other","816"
"150.02","2040","Military","0"
"150.02","2040","Agriculture and Mining","0"
"150.02","2040","Construction","5"
"150.02","2040","Manufacturing","0"
"150.02","2040","Wholesale Trade","0"
"150.02","2040","Retail Trade","1,082"
"150.02","2040","Finance and Real Estate","179"
"150.02","2040","Professional and Business Services","167"
"150.02","2040","Government","0"
"150.02","2040","Education","35"
"150.02","2040","Healthcare","4,930"
"150.02","2040","Transportation and Warehousing","0"
"150.02","2040","Utilities","0"
"150.02","2040","Entertainment","74"
"150.02","2040","Accommodation","0"
"150.02","2040","Food","1,220"
"150.02","2040","Other","125"
"150.02","2040","Non-Wage & Salary, Work From Home","93"
"150.02","2040","Non-Wage & Salary, Other","844"
"150.02","2050","Military","0"
"150.02","2050","Agriculture and Mining","0"
"150.02","2050","Construction","6"
"150.02","2050","Manufacturing","0"
"150.02","2050","Wholesale Trade","0"
"150.02","2050","Retail Trade","1,081"
"150.02","2050","Finance and Real Estate","174"
"150.02","2050","Professional and Business Services","176"
"150.02","2050","Government","0"
"150.02","2050","Education","38"
"150.02","2050","Healthcare","4,970"
"150.02","2050","Transportation and Warehousing","0"
"150.02","2050","Utilities","0"
"150.02","2050","Entertainment","76"
"150.02","2050","Accommodation","0"
"150.02","2050","Food","1,177"
"150.02","2050","Other","119"
"150.02","2050","Non-Wage & Salary, Work From Home","102"
"150.02","2050","Non-Wage & Salary, Other","873"
"151","2022","Military","0"
"151","2022","Agriculture and Mining","0"
"151","2022","Construction","24"
"151","2022","Manufacturing","0"
"151","2022","Wholesale Trade","3"
"151","2022","Retail Trade","23"
"151","2022","Finance and Real Estate","10"
"151","2022","Professional and Business Services","51"
"151","2022","Government","0"
"151","2022","Education","86"
"151","2022","Healthcare","63"
"151","2022","Transportation and Warehousing","1"
"151","2022","Utilities","0"
"151","2022","Entertainment","1"
"151","2022","Accommodation","15"
"151","2022","Food","133"
"151","2022","Other","3"
"151","2022","Non-Wage & Salary, Work From Home","240"
"151","2022","Non-Wage & Salary, Other","261"
"151","2026","Military","0"
"151","2026","Agriculture and Mining","0"
"151","2026","Construction","23"
"151","2026","Manufacturing","0"
"151","2026","Wholesale Trade","3"
"151","2026","Retail Trade","20"
"151","2026","Finance and Real Estate","10"
"151","2026","Professional and Business Services","49"
"151","2026","Government","0"
"151","2026","Education","86"
"151","2026","Healthcare","67"
"151","2026","Transportation and Warehousing","2"
"151","2026","Utilities","0"
"151","2026","Entertainment","2"
"151","2026","Accommodation","16"
"151","2026","Food","130"
"151","2026","Other","5"
"151","2026","Non-Wage & Salary, Work From Home","241"
"151","2026","Non-Wage & Salary, Other","261"
"151","2029","Military","0"
"151","2029","Agriculture and Mining","0"
"151","2029","Construction","23"
"151","2029","Manufacturing","0"
"151","2029","Wholesale Trade","4"
"151","2029","Retail Trade","19"
"151","2029","Finance and Real Estate","8"
"151","2029","Professional and Business Services","50"
"151","2029","Government","0"
"151","2029","Education","83"
"151","2029","Healthcare","71"
"151","2029","Transportation and Warehousing","2"
"151","2029","Utilities","0"
"151","2029","Entertainment","3"
"151","2029","Accommodation","14"
"151","2029","Food","131"
"151","2029","Other","5"
"151","2029","Non-Wage & Salary, Work From Home","244"
"151","2029","Non-Wage & Salary, Other","261"
"151","2032","Military","0"
"151","2032","Agriculture and Mining","0"
"151","2032","Construction","23"
"151","2032","Manufacturing","0"
"151","2032","Wholesale Trade","4"
"151","2032","Retail Trade","17"
"151","2032","Finance and Real Estate","8"
"151","2032","Professional and Business Services","51"
"151","2032","Government","0"
"151","2032","Education","81"
"151","2032","Healthcare","76"
"151","2032","Transportation and Warehousing","2"
"151","2032","Utilities","0"
"151","2032","Entertainment","4"
"151","2032","Accommodation","12"
"151","2032","Food","130"
"151","2032","Other","5"
"151","2032","Non-Wage & Salary, Work From Home","249"
"151","2032","Non-Wage & Salary, Other","261"
"151","2035","Military","0"
"151","2035","Agriculture and Mining","0"
"151","2035","Construction","22"
"151","2035","Manufacturing","0"
"151","2035","Wholesale Trade","5"
"151","2035","Retail Trade","17"
"151","2035","Finance and Real Estate","7"
"151","2035","Professional and Business Services","50"
"151","2035","Government","0"
"151","2035","Education","80"
"151","2035","Healthcare","80"
"151","2035","Transportation and Warehousing","2"
"151","2035","Utilities","0"
"151","2035","Entertainment","5"
"151","2035","Accommodation","12"
"151","2035","Food","128"
"151","2035","Other","5"
"151","2035","Non-Wage & Salary, Work From Home","254"
"151","2035","Non-Wage & Salary, Other","261"
"151","2040","Military","0"
"151","2040","Agriculture and Mining","0"
"151","2040","Construction","20"
"151","2040","Manufacturing","0"
"151","2040","Wholesale Trade","5"
"151","2040","Retail Trade","19"
"151","2040","Finance and Real Estate","7"
"151","2040","Professional and Business Services","51"
"151","2040","Government","0"
"151","2040","Education","79"
"151","2040","Healthcare","84"
"151","2040","Transportation and Warehousing","2"
"151","2040","Utilities","0"
"151","2040","Entertainment","6"
"151","2040","Accommodation","9"
"151","2040","Food","126"
"151","2040","Other","5"
"151","2040","Non-Wage & Salary, Work From Home","263"
"151","2040","Non-Wage & Salary, Other","265"
"151","2050","Military","0"
"151","2050","Agriculture and Mining","0"
"151","2050","Construction","18"
"151","2050","Manufacturing","0"
"151","2050","Wholesale Trade","6"
"151","2050","Retail Trade","19"
"151","2050","Finance and Real Estate","7"
"151","2050","Professional and Business Services","50"
"151","2050","Government","0"
"151","2050","Education","77"
"151","2050","Healthcare","90"
"151","2050","Transportation and Warehousing","2"
"151","2050","Utilities","0"
"151","2050","Entertainment","6"
"151","2050","Accommodation","8"
"151","2050","Food","126"
"151","2050","Other","4"
"151","2050","Non-Wage & Salary, Work From Home","286"
"151","2050","Non-Wage & Salary, Other","271"
"152","2022","Military","0"
"152","2022","Agriculture and Mining","1"
"152","2022","Construction","31"
"152","2022","Manufacturing","18"
"152","2022","Wholesale Trade","10"
"152","2022","Retail Trade","1"
"152","2022","Finance and Real Estate","67"
"152","2022","Professional and Business Services","67"
"152","2022","Government","30"
"152","2022","Education","1"
"152","2022","Healthcare","65"
"152","2022","Transportation and Warehousing","2"
"152","2022","Utilities","0"
"152","2022","Entertainment","3"
"152","2022","Accommodation","0"
"152","2022","Food","126"
"152","2022","Other","17"
"152","2022","Non-Wage & Salary, Work From Home","188"
"152","2022","Non-Wage & Salary, Other","506"
"152","2026","Military","0"
"152","2026","Agriculture and Mining","1"
"152","2026","Construction","32"
"152","2026","Manufacturing","17"
"152","2026","Wholesale Trade","10"
"152","2026","Retail Trade","1"
"152","2026","Finance and Real Estate","63"
"152","2026","Professional and Business Services","69"
"152","2026","Government","30"
"152","2026","Education","2"
"152","2026","Healthcare","70"
"152","2026","Transportation and Warehousing","2"
"152","2026","Utilities","0"
"152","2026","Entertainment","3"
"152","2026","Accommodation","0"
"152","2026","Food","123"
"152","2026","Other","17"
"152","2026","Non-Wage & Salary, Work From Home","188"
"152","2026","Non-Wage & Salary, Other","509"
"152","2029","Military","0"
"152","2029","Agriculture and Mining","1"
"152","2029","Construction","32"
"152","2029","Manufacturing","17"
"152","2029","Wholesale Trade","9"
"152","2029","Retail Trade","1"
"152","2029","Finance and Real Estate","60"
"152","2029","Professional and Business Services","71"
"152","2029","Government","30"
"152","2029","Education","3"
"152","2029","Healthcare","77"
"152","2029","Transportation and Warehousing","2"
"152","2029","Utilities","0"
"152","2029","Entertainment","3"
"152","2029","Accommodation","0"
"152","2029","Food","120"
"152","2029","Other","14"
"152","2029","Non-Wage & Salary, Work From Home","188"
"152","2029","Non-Wage & Salary, Other","511"
"152","2032","Military","0"
"152","2032","Agriculture and Mining","1"
"152","2032","Construction","36"
"152","2032","Manufacturing","17"
"152","2032","Wholesale Trade","9"
"152","2032","Retail Trade","1"
"152","2032","Finance and Real Estate","55"
"152","2032","Professional and Business Services","73"
"152","2032","Government","30"
"152","2032","Education","4"
"152","2032","Healthcare","77"
"152","2032","Transportation and Warehousing","3"
"152","2032","Utilities","0"
"152","2032","Entertainment","3"
"152","2032","Accommodation","0"
